feat_values_sorted	pred_f_3d_avg_sorted	pred_f_3d_sd_sorted	pred_f_3d_max_sorted	pred_f_3d_min_sorted
-0.40229	-0.00982	0.00736	0.00000	-0.02271
-0.39287	-0.01097	0.00828	0.00000	-0.02244
-0.34577	-0.00818	0.00711	0.00000	-0.02007
-0.34577	-0.00974	0.00675	0.00000	-0.02007
-0.33635	-0.00909	0.00824	0.00000	-0.02075
-0.33635	-0.00982	0.00785	0.00000	-0.02075
-0.32693	-0.00760	0.00650	0.00000	-0.01930
-0.32693	-0.01043	0.00723	0.00000	-0.02045
-0.30809	-0.00951	0.00716	0.00000	-0.01984
-0.30809	-0.00855	0.00701	0.00000	-0.01984
-0.30809	-0.00669	0.00652	0.00000	-0.01984
-0.29867	-0.00612	0.00714	0.00000	-0.01810
-0.28925	-0.00645	0.00612	0.00000	-0.01769
-0.27983	-0.00764	0.00717	0.00000	-0.01888
-0.27041	-0.00753	0.00674	0.00000	-0.01855
-0.25157	-0.00439	0.00427	0.00000	-0.01194
-0.23273	-0.00621	0.00631	0.00000	-0.01720
-0.22331	-0.00815	0.00579	0.00000	-0.01685
-0.21389	-0.00668	0.00522	0.00000	-0.01649
-0.21389	-0.00631	0.00612	0.00000	-0.01649
-0.17620	-0.00523	0.00537	0.00000	-0.01504
-0.16678	-0.00583	0.00492	0.00000	-0.01466
-0.16678	-0.00671	0.00500	0.00000	-0.01466
-0.14794	-0.00451	0.00409	0.00000	-0.01104
-0.14794	-0.00546	0.00538	0.00000	-0.01391
-0.13852	-0.00545	0.00450	0.00000	-0.01352
-0.13852	-0.00496	0.00463	0.00000	-0.01352
-0.11968	-0.00484	0.00418	0.00000	-0.01275
-0.09142	-0.00497	0.00379	0.00000	-0.01156
-0.08200	-0.00413	0.00378	0.00000	-0.01115
-0.07258	-0.00519	0.00323	-0.00005	-0.01075
-0.07258	-0.00378	0.00371	0.00000	-0.01075
-0.06316	-0.00401	0.00325	0.00000	-0.01034
-0.04432	-0.00319	0.00303	0.00000	-0.00951
-0.04432	-0.00324	0.00319	0.00000	-0.00951
-0.02548	-0.00261	0.00300	0.00000	-0.00867
0.02162	-0.00149	0.00221	0.00139	-0.00654
0.02162	-0.00131	0.00167	0.00139	-0.00341
0.03104	-0.00160	0.00225	0.00172	-0.00610
0.04046	-0.00146	0.00217	0.00205	-0.00567
0.04046	-0.00126	0.00210	0.00205	-0.00567
0.06872	-0.00025	0.00146	0.00305	-0.00203
0.06872	-0.00063	0.00213	0.00305	-0.00435
0.08756	0.00007	0.00194	0.00371	-0.00346
0.12524	0.00102	0.00185	0.00503	-0.00074
0.13466	0.00098	0.00201	0.00537	-0.00121
0.13466	0.00105	0.00207	0.00537	-0.00121
0.13466	0.00123	0.00234	0.00537	-0.00121
0.14408	0.00015	0.00061	0.00131	-0.00076
0.15350	0.00093	0.00200	0.00603	-0.00040
0.17234	0.00197	0.00255	0.00669	-0.00017
0.17234	0.00170	0.00237	0.00669	0.00000
0.17234	0.00235	0.00250	0.00669	0.00000
0.18176	0.00210	0.00256	0.00702	-0.00006
0.19118	0.00259	0.00272	0.00735	0.00000
0.20060	0.00282	0.00286	0.00786	0.00000
0.22886	0.00274	0.00306	0.00945	0.00000
0.24770	0.00306	0.00322	0.01050	0.00000
0.28538	0.00521	0.00439	0.01261	0.00000
0.29480	0.00436	0.00481	0.01313	0.00000
0.32306	0.00440	0.00430	0.01190	0.00000
0.36075	0.00598	0.00614	0.01677	0.00000
0.36075	0.00667	0.00420	0.01316	0.00000
0.36075	0.00709	0.00542	0.01677	0.00000
0.37017	0.00718	0.00557	0.01728	0.00000
0.42669	0.00791	0.00675	0.02032	0.00000
0.43611	0.00549	0.00495	0.01350	0.00000
0.48321	0.00932	0.00816	0.02327	0.00000
0.55857	0.01062	0.00952	0.02705	0.00000
0.55857	0.00990	0.00907	0.02705	0.00000
0.58683	0.01135	0.01061	0.02840	0.00000
0.62451	0.01110	0.01009	0.03016	0.00000
0.73755	0.01025	0.01190	0.03499	0.00000
0.73755	0.01529	0.01207	0.03499	0.00000
0.75639	0.01560	0.01244	0.03573	0.00000
0.82233	0.01822	0.01157	0.03812	0.00055
0.82233	0.01430	0.01139	0.03024	0.00000
0.85059	0.01534	0.01492	0.03905	0.00000
0.89770	0.01713	0.01458	0.04048	0.00000
0.91654	0.01815	0.01445	0.04100	0.00000
1.00132	0.01754	0.01554	0.04298	0.00000
1.02958	0.01834	0.01504	0.04350	0.00000
1.04842	0.01600	0.01289	0.03705	0.00000
1.05784	0.01483	0.01360	0.03726	0.00000
1.05784	0.01575	0.01335	0.03726	0.00000
1.06726	0.02316	0.01462	0.04408	0.00000
1.06726	0.02330	0.01355	0.04408	0.00059
1.07668	0.02034	0.01573	0.04421	0.00000
1.10494	0.01633	0.01337	0.03824	0.00000
1.12378	0.01841	0.01632	0.04469	0.00000
1.14262	0.01688	0.01496	0.04482	0.00000
1.15204	0.02118	0.01520	0.04488	0.00000
1.16146	0.02388	0.01405	0.04492	0.00000
1.18972	0.02089	0.01617	0.04499	0.00000
1.18972	0.01924	0.01579	0.04499	0.00000
1.21798	0.01838	0.01725	0.04497	0.00000
1.22740	0.01360	0.01512	0.04001	0.00000
1.22740	0.02065	0.01601	0.04494	0.00000
1.22740	0.02299	0.01549	0.04494	0.00000
1.24624	0.01786	0.01519	0.04486	0.00000
1.25566	0.01929	0.01584	0.04480	0.00000
1.29334	0.01830	0.01639	0.04447	0.00000
1.30276	0.01809	0.01653	0.04436	0.00000
1.32160	0.01477	0.01414	0.04051	0.00000
1.34986	0.02277	0.01726	0.04364	0.00000
1.43465	0.01834	0.01513	0.04162	0.00000
1.46291	0.01552	0.01353	0.03970	0.00000
1.51943	0.01767	0.01505	0.03879	0.00000
1.51943	0.01831	0.01475	0.03879	0.00000
1.57595	0.01732	0.01401	0.03754	0.00000
1.59479	0.01995	0.01200	0.03704	0.00000
1.68899	0.01230	0.01059	0.02939	0.00000
1.73609	0.01171	0.00883	0.02600	0.00000
1.80203	0.01092	0.00663	0.02062	0.00001
1.83971	0.01073	0.00852	0.02651	-0.00006
2.13174	-0.00527	0.00604	0.00291	-0.01851
2.44260	-0.02927	0.02348	0.00000	-0.07667
3.11144	-0.12847	0.09486	0.00000	-0.28751
3.18680	-0.14009	0.09787	0.00000	-0.31969
