feat_values_sorted	pred_f_3d_avg_sorted	pred_f_3d_sd_sorted	pred_f_3d_max_sorted	pred_f_3d_min_sorted
-0.04976	0.00119	0.00265	0.00535	-0.00391
-0.03856	0.00117	0.00242	0.00598	-0.00340
-0.01618	0.00164	0.00275	0.00538	-0.00239
0.05099	0.00662	0.00362	0.01097	0.00154
0.05099	0.00543	0.00397	0.01097	0.00000
0.09577	0.00734	0.00520	0.01474	0.00000
0.09577	0.00624	0.00523	0.01474	0.00000
0.10696	0.00847	0.00544	0.01582	0.00000
0.11816	0.00838	0.00616	0.01690	0.00000
0.14055	0.01328	0.00482	0.01906	0.00469
0.15174	0.01051	0.00673	0.02013	0.00000
0.16293	0.00977	0.00786	0.02121	0.00000
0.17413	0.01394	0.00640	0.02228	0.00231
0.17413	0.00919	0.00774	0.02228	0.00000
0.18532	0.01271	0.00791	0.02335	0.00000
0.18532	0.00916	0.00614	0.01818	0.00000
0.20771	0.01256	0.00871	0.02548	0.00000
0.21891	0.01305	0.00977	0.02654	0.00000
0.23010	0.01065	0.00883	0.02496	0.00000
0.23010	0.01196	0.00919	0.02760	0.00000
0.24130	0.01655	0.00934	0.02865	0.00272
0.26368	0.01247	0.00908	0.02786	0.00000
0.27488	0.01523	0.01064	0.03181	0.00000
0.28607	0.01542	0.01145	0.03286	0.00000
0.34205	0.01968	0.01284	0.03804	0.00000
0.35324	0.01824	0.01212	0.03907	0.00329
0.36443	0.02293	0.01280	0.04009	0.00000
0.37563	0.01836	0.01574	0.04112	0.00000
0.38682	0.02092	0.01356	0.04213	0.00000
0.40921	0.02036	0.01529	0.04416	0.00000
0.44280	0.01847	0.01359	0.04260	0.00000
0.46518	0.01817	0.01536	0.04916	0.00000
0.47638	0.02220	0.01923	0.05015	0.00000
0.47638	0.02469	0.01605	0.05015	0.00000
0.47638	0.02174	0.01800	0.05015	0.00000
0.49877	0.02381	0.01798	0.05212	0.00000
0.49877	0.02459	0.01748	0.05212	0.00000
0.49877	0.02057	0.01494	0.04694	0.00000
0.50996	0.01948	0.01769	0.05310	0.00000
0.52116	0.03051	0.01711	0.05407	0.00000
0.54354	0.02230	0.01823	0.05601	0.00000
0.54354	0.02381	0.01892	0.05601	0.00000
0.57713	0.03228	0.01684	0.05888	0.00419
0.57713	0.02629	0.01927	0.05888	0.00000
0.62191	0.02420	0.01885	0.05594	0.00000
0.63310	0.02350	0.02043	0.06357	0.00000
0.64429	0.03183	0.01978	0.06449	0.00442
0.65549	0.03344	0.02338	0.06541	0.00000
0.68907	0.03357	0.02297	0.06814	0.00000
0.73385	0.03447	0.02552	0.07171	0.00000
0.74504	0.03506	0.02297	0.07259	0.00000
0.76743	0.03638	0.02273	0.07433	0.00478
0.77863	0.03320	0.02673	0.07519	0.00481
0.82341	0.03890	0.02607	0.07858	0.00000
0.84579	0.03130	0.02452	0.08024	0.00000
0.85699	0.03755	0.02072	0.07069	0.00000
0.86818	0.03073	0.02279	0.07130	0.00000
0.87938	0.03685	0.02813	0.08269	0.00000
0.90177	0.04020	0.02667	0.08429	0.00000
0.90177	0.03551	0.03014	0.08429	0.00000
0.92415	0.03592	0.01720	0.05623	0.00660
1.00252	0.03961	0.02934	0.09118	0.00000
1.00252	0.03724	0.02460	0.07793	0.00000
1.02490	0.04408	0.02889	0.09263	0.00000
1.02490	0.03384	0.02936	0.09263	0.00000
1.04729	0.04449	0.02957	0.09406	0.00000
1.08088	0.02826	0.02302	0.06345	0.00000
1.12565	0.04211	0.03736	0.09883	0.00000
1.12565	0.04896	0.03119	0.09883	0.00541
1.12565	0.04266	0.03160	0.09883	0.00000
1.13685	0.04379	0.03339	0.09949	0.00000
1.14804	0.04514	0.03547	0.10013	0.00000
1.17043	0.03564	0.03110	0.10140	0.00000
1.19282	0.04962	0.03368	0.10263	0.00000
1.25999	0.05105	0.03473	0.10614	0.00000
1.37193	0.03131	0.03082	0.08828	0.00000
1.37193	0.04814	0.03687	0.11133	0.00000
1.38313	0.04747	0.03773	0.11180	0.00000
1.40551	0.04435	0.03812	0.11271	0.00000
1.40551	0.04628	0.03336	0.08857	0.00000
1.42790	0.04176	0.03639	0.11359	0.00000
1.43910	0.04838	0.03573	0.11401	0.00000
1.46149	0.04867	0.03593	0.11483	0.00000
1.47268	0.05423	0.03389	0.11523	0.00534
1.48388	0.05437	0.03397	0.11562	0.00533
1.50626	0.05279	0.03773	0.11636	0.00000
1.52865	0.04678	0.02983	0.08861	0.00526
1.61821	0.04907	0.03883	0.11950	0.00000
1.69657	0.05060	0.03728	0.12108	0.00000
1.83090	0.03708	0.02921	0.08119	0.00000
1.87568	0.03683	0.02693	0.07910	0.00000
1.98762	0.05421	0.03681	0.12219	0.00000
2.81601	0.02614	0.04080	0.09081	-0.03600
