feat_values_sorted	pred_f_3d_avg_sorted	pred_f_3d_sd_sorted	pred_f_3d_max_sorted	pred_f_3d_min_sorted
0.42098	0.01778	0.00943	0.02496	0.00000
0.43215	0.01493	0.01089	0.02557	0.00000
0.43215	0.01633	0.01081	0.02557	0.00000
0.44331	0.01505	0.01130	0.02572	0.00000
0.44331	0.01665	0.01102	0.02617	0.00000
0.48798	0.02047	0.01079	0.02855	0.00000
0.51031	0.01591	0.01194	0.02888	0.00000
0.56615	0.02066	0.01364	0.03261	0.00000
0.56615	0.02187	0.01389	0.03261	0.00000
0.57731	0.01979	0.01367	0.03318	0.00000
0.58848	0.02013	0.01390	0.03374	0.00000
0.58848	0.01974	0.01432	0.03308	0.00000
0.59965	0.02143	0.01371	0.03431	0.00000
0.62198	0.02207	0.01487	0.03542	0.00000
0.64431	0.02103	0.01561	0.03653	0.00000
0.66665	0.02653	0.01538	0.03762	0.00000
0.66665	0.01870	0.01561	0.03762	0.00000
0.67781	0.02095	0.01570	0.03816	0.00000
0.67781	0.02388	0.01522	0.03816	0.00000
0.67781	0.02377	0.01563	0.03816	0.00000
0.77831	0.02691	0.01708	0.04289	0.00000
0.77831	0.02488	0.01656	0.04289	0.00000
0.80064	0.02919	0.01771	0.04390	0.00000
0.81181	0.02606	0.01771	0.04440	0.00000
0.82298	0.03002	0.01652	0.04497	0.00000
0.85648	0.03558	0.01330	0.04657	0.01399
0.87881	0.03204	0.01762	0.04761	0.00000
0.87881	0.02982	0.01886	0.04761	0.00000
0.90114	0.03219	0.01952	0.04865	0.00000
0.91231	0.02493	0.02063	0.04916	0.00000
0.91231	0.03610	0.01459	0.04916	0.01496
0.93464	0.03138	0.01980	0.05017	0.00000
0.96814	0.03283	0.01961	0.05167	0.00000
0.97931	0.03468	0.01894	0.05216	0.00000
1.02398	0.03416	0.02247	0.05409	0.00000
1.02398	0.03904	0.01966	0.05409	0.00000
1.09098	0.02377	0.02190	0.05563	0.00000
1.13564	0.03298	0.02702	0.05865	0.00000
1.13564	0.03464	0.02337	0.05865	0.00000
1.14681	0.04081	0.01761	0.05908	0.01901
1.16914	0.04223	0.02135	0.05993	0.00000
1.16914	0.03695	0.02437	0.05993	0.00000
1.18031	0.03351	0.02464	0.06035	0.00000
1.20264	0.03819	0.02509	0.06118	0.00000
1.21381	0.03792	0.02203	0.05970	0.00000
1.23614	0.03489	0.02217	0.05842	0.00000
1.25847	0.03443	0.02510	0.06318	0.00000
1.26964	0.04414	0.02207	0.06356	0.00000
1.30314	0.03590	0.02626	0.06469	0.00000
1.32547	0.03900	0.02615	0.06542	0.00000
1.32547	0.03822	0.02544	0.06289	0.00000
1.39247	0.04888	0.02450	0.06749	0.00000
1.41481	0.03994	0.02649	0.06506	0.00000
1.41481	0.04103	0.02741	0.06814	0.00000
1.44831	0.03865	0.02806	0.06908	0.00000
1.45947	0.03759	0.02701	0.06644	0.00000
1.57114	0.04554	0.02607	0.07211	0.00000
1.61580	0.05451	0.02513	0.07305	0.00000
1.61580	0.04359	0.03146	0.07305	0.00000
1.68280	0.05255	0.02568	0.07429	0.00000
1.74980	0.05328	0.03093	0.07535	0.00000
1.85030	0.06170	0.01921	0.07800	0.02737
1.90614	0.04690	0.03308	0.07936	0.00000
1.93964	0.05020	0.03047	0.08015	0.00000
2.15180	0.05141	0.03099	0.08444	0.00000
3.26846	0.04045	0.02912	0.08493	0.00000
